Charan,nTR,Prab
0729784,62556255,NonStandard
0729784,63966396,NonStandard
0729784,63906390,NonStandard
0729784,63876387,NonStandard
0729784,63826382,NonStandard
0729784,63806380,NonStandard
0729784,63776377,NonStandard
0729784,63396339,NonStandard
0729784,63716371,NonStandard
0729784,63426342,NonStandard
0729784,63656365,NonStandard
0729784,63626362,NonStandard
0729784,63596359,NonStandard
0729784,63566356,NonStandard
0729784,63546354,NonStandard
0729784,63516351,NonStandard
0729784,63486348,NonStandard
0729784,64056405,NonStandard
0729784,63746374,NonStandard
0729784,76617661,NonStandard
0729784,74987498,NonStandard
0729784,75707570,NonStandard
0729784,75537553,NonStandard
0729784,76287628,NonStandard
0729784,69816981,NonStandard
0729784,76087608,NonStandard
0729784,74867486,NonStandard
0729784,75067506,NonStandard
0729784,68736873,NonStandard
0729784,67096709,NonStandard
0729784,70807080,NonStandard
0729784,68646864,NonStandard
0729784,74687468,NonStandard
0729784,76457645,NonStandard
0729784,68166816,NonStandard
0729784,67176717,NonStandard
0729784,67496749,NonStandard
0729784,69636963,NonStandard
0729784,70867086,NonStandard
0729784,77027702,NonStandard
0729784,75367536,NonStandard
0729784,75897589,NonStandard
0729784,76867686,NonStandard
0729784,67576757,NonStandard
0729784,69456945,NonStandard
0729784,67256725,NonStandard
0729784,68826882,NonStandard
0729784,77467746,NonStandard
0729784,75197519,NonStandard
0729784,69546954,NonStandard
0729784,68086808,NonStandard
0729784,67416741,NonStandard
0729784,76737673,NonStandard
0729784,67336733,NonStandard
0729784,77127712,NonStandard
0729784,68036803,NonStandard
0729784,69726972,NonStandard
0729784,73587358,NonStandard
0729784,70957095,NonStandard
0729784,74477447,NonStandard
0729784,71047104,NonStandard
0729784,71137113,NonStandard
0729784,74067406,NonStandard
0729784,74037403,NonStandard
0729784,74007400,NonStandard
0729784,73677367,NonStandard
0729784,61926192,NonStandard
0729784,64216421,NonStandard
0729784,64186418,NonStandard
0729784,61836183,NonStandard
0729784,64096409,NonStandard
0729784,64066406,NonStandard
0729784,61866186,NonStandard
0729784,64036403,NonStandard
0729784,62046204,NonStandard
0729784,63976397,NonStandard
0729784,64306430,NonStandard
0729784,63916391,NonStandard
0729784,63886388,NonStandard
0729784,61956195,NonStandard
0729784,61986198,NonStandard
0729784,63816381,NonStandard
0729784,63786378,NonStandard
0729784,64786478,NonStandard
0729784,61896189,NonStandard
0729784,64486448,NonStandard
0729784,61476147,NonStandard
0729784,64756475,NonStandard
0729784,61506150,NonStandard
0729784,64726472,NonStandard
0729784,61526152,NonStandard
0729784,64596459,NonStandard
0729784,61626162,NonStandard
0729784,64276427,NonStandard
0729784,63436343,NonStandard
0729784,61776177,NonStandard
0729784,63076307,NonStandard
0729784,61686168,NonStandard
0729784,64456445,NonStandard
0729784,61716171,NonStandard
0729784,64426442,NonStandard
0729784,61746174,NonStandard
0729784,64336433,NonStandard
0729784,62076207,NonStandard
0729784,64516451,NonStandard
0729784,62956295,NonStandard
0729784,63376337,NonStandard
0729784,62596259,NonStandard
0729784,63346334,NonStandard
0729784,62746274,NonStandard
0729784,63316331,NonStandard
0729784,63286328,NonStandard
0729784,63256325,NonStandard
0729784,63756375,NonStandard
0729784,63226322,NonStandard
0729784,62446244,NonStandard
0729784,63196319,NonStandard
0729784,62986298,NonStandard
0729784,63166316,NonStandard
0729784,63016301,NonStandard
0729784,63136313,NonStandard
0729784,63046304,NonStandard
0729784,63106310,NonStandard
0729784,62926292,NonStandard
0729784,62226222,NonStandard
0729784,63726372,NonStandard
0729784,63696369,NonStandard
0729784,62106210,NonStandard
0729784,63666366,NonStandard
0729784,62136213,NonStandard
0729784,63636363,NonStandard
0729784,63606360,NonStandard
0729784,63406340,NonStandard
0729784,63576357,NonStandard
0729784,62566256,NonStandard
0729784,63556355,NonStandard
0729784,62256225,NonStandard
0729784,63526352,NonStandard
0729784,63496349,NonStandard
0729784,62296229,NonStandard
0729784,63466346,NonStandard
0729784,61806180,NonStandard
0729784,61656165,NonStandard
0729784,62166216,NonStandard
0729784,66536653,NonStandard
0729784,66696669,NonStandard
0729784,61236123,NonStandard
0729784,65576557,NonStandard
0729784,65606560,NonStandard
0729784,66296629,NonStandard
0729784,66616661,NonStandard
0729784,61106110,NonStandard
0729784,65636563,NonStandard
0729784,61086108,NonStandard
0729784,65546554,NonStandard
0729784,65666566,NonStandard
0729784,61206120,NonStandard
0729784,61036103,NonStandard
0729784,65696569,NonStandard
0729784,65736573,NonStandard
0729784,61446144,NonStandard
0729784,66456645,NonStandard
0729784,66376637,NonStandard
0729784,65846584,NonStandard
0729784,65876587,NonStandard
0729784,66136613,NonStandard
0729784,66216621,NonStandard
0729784,61066106,NonStandard
0729784,66856685,NonStandard
0729784,66936693,NonStandard
0729784,64876487,NonStandard
0729784,61416141,NonStandard
0729784,61386138,NonStandard
0729784,64906490,NonStandard
0729784,64936493,NonStandard
0729784,61266126,NonStandard
0729784,61356135,NonStandard
0729784,61326132,NonStandard
0729784,65456545,NonStandard
0729784,65516551,NonStandard
0729784,61296129,NonStandard
0729784,66776677,NonStandard
0729784,72547254,NonStandard
0729784,73227322,NonStandard
0729784,72517251,NonStandard
0729784,72667266,NonStandard
0729784,78937893,NonStandard
0729784,72637263,NonStandard
0729784,72967296,NonStandard
0729784,72487248,NonStandard
0729784,72787278,NonStandard
0729784,72577257,NonStandard
0729784,72607260,NonStandard
0729784,79027902,NonStandard
0729784,72877287,NonStandard
0729784,73137313,NonStandard
0729784,78637863,NonStandard
0729784,72697269,NonStandard
0729784,78727872,NonStandard
0729784,78547854,NonStandard
0729784,72557255,NonStandard
0729784,72647264,NonStandard
0729784,78657865,NonStandard
0729784,79047904,NonStandard
0729784,78567856,NonStandard
0729784,72617261,NonStandard
0729784,72587258,NonStandard
0729784,72797279,NonStandard
0729784,72707270,NonStandard
0729784,73237323,NonStandard
0729784,72977297,NonStandard
0729784,78747874,NonStandard
0729784,72887288,NonStandard
0729784,72497249,NonStandard
0729784,78957895,NonStandard
0729784,72527252,NonStandard
0729784,73147314,NonStandard
0729784,72677267,NonStandard
0729784,78617861,NonStandard
0729784,72627262,NonStandard
0729784,72897289,NonStandard
0729784,78797879,NonStandard
0729784,78707870,NonStandard
0729784,72507250,NonStandard
0729784,73157315,NonStandard
0729784,72597259,NonStandard
0729784,73247324,NonStandard
0729784,72537253,NonStandard
0729784,72567256,NonStandard
0729784,72807280,NonStandard
0729784,72717271,NonStandard
0729784,79007900,NonStandard
0729784,72987298,NonStandard
0729784,72657265,NonStandard
0729784,79097909,NonStandard
0729784,72687268,NonStandard
0715014,00270027,NonStandard
0715014,00280028,NonStandard
0715014,00260026,NonStandard
0715014,03860386,NonStandard
0715014,03920392,NonStandard
0715014,03980398,NonStandard
0715014,00620062,NonStandard
0715014,00680068,NonStandard
0715014,00640064,NonStandard
0715014,04100410,NonStandard
0715014,04160416,NonStandard
0715014,04260426,NonStandard
0715014,03680368,NonStandard
0715014,00540054,NonStandard
0715014,00520052,NonStandard
0715014,03620362,NonStandard
0715014,03740374,NonStandard
0715014,00580058,NonStandard
0715014,03870387,NonStandard
0715014,01210121,NonStandard
0715014,03930393,NonStandard
0715014,03990399,NonStandard
0715014,01580158,NonStandard
0715014,01220122,NonStandard
0715014,01620162,NonStandard
0715014,04170417,NonStandard
0715014,01420142,NonStandard
0715014,01410141,NonStandard
0715014,04110411,NonStandard
0715014,04270427,NonStandard
0715014,01360136,NonStandard
0715014,01610161,NonStandard
0715014,03630363,NonStandard
0715014,01370137,NonStandard
0715014,03690369,NonStandard
0715014,03750375,NonStandard
0204781,02640264,NonStandard
0204781,02650265,NonStandard
0204781,02680268,NonStandard
0204781,02690269,NonStandard
0204781,02800280,NonStandard
0228485,01290129,NonStandard
0228485,01280128,NonStandard
0228485,01240124,NonStandard
0228485,01210121,NonStandard
0228485,01200120,NonStandard
0228485,01250125,NonStandard
0228485,01880188,NonStandard
0228485,01920192,NonStandard
0228485,01910191,NonStandard
0228485,01890189,NonStandard
0228485,01870187,NonStandard
0228485,01900190,NonStandard
0919600,02810281,NonStandard
0919600,00900090,NonStandard
0919600,02910291,NonStandard
0919600,02860286,NonStandard
0919600,00850085,NonStandard
0919600,02960296,NonStandard
0919600,00950095,NonStandard
0919600,00700070,NonStandard
0919600,02760276,NonStandard
0919600,00750075,NonStandard
0919600,03360336,NonStandard
0919600,03260326,NonStandard
0919600,01850185,NonStandard
0919600,00450045,NonStandard
0919600,03560356,NonStandard
0919600,00500050,NonStandard
0919600,03510351,NonStandard
0919600,03460346,NonStandard
0919600,00350035,NonStandard
0919600,03060306,NonStandard
0919600,00300030,NonStandard
0919600,00650065,NonStandard
0919600,03310331,NonStandard
0919600,00200020,NonStandard
0919600,03210321,NonStandard
0919600,00150015,NonStandard
0919600,00600060,NonStandard
0919600,03110311,NonStandard
0919600,00050005,NonStandard
0919600,03010301,NonStandard
0919600,03410341,NonStandard
0919600,02100210,NonStandard
0919600,01400140,NonStandard
0919600,01450145,NonStandard
0919600,02400240,NonStandard
0919600,02350235,NonStandard
0919600,01550155,NonStandard
0919600,02200220,NonStandard
0919600,02450245,NonStandard
0919600,02150215,NonStandard
0919600,02000200,NonStandard
0919600,01700170,NonStandard
0919600,01100110,NonStandard
0919600,01750175,NonStandard
0919600,03160316,NonStandard
0919600,01950195,NonStandard
0919600,01900190,NonStandard
0919600,01600160,NonStandard
0919600,02660266,NonStandard
0919600,01300130,NonStandard
0919600,02610261,NonStandard
0919600,01250125,NonStandard
0919600,01200120,NonStandard
0919600,02710271,NonStandard
0919600,02500250,NonStandard
0919600,01150115,NonStandard
0919600,01500150,NonStandard
0919600,00250025,NonStandard
0919600,00800080,NonStandard
0919600,00100010,NonStandard
0919600,00550055,NonStandard
0919600,02050205,NonStandard
0919600,01650165,NonStandard
0919600,01350135,NonStandard
0919600,01800180,NonStandard
0919600,00400040,NonStandard
0108000,19841984,NonStandard
0108000,19851985,NonStandard
0108000,19921992,NonStandard
0108000,19931993,NonStandard
0108000,20932093,NonStandard
0108000,20942094,NonStandard
0108000,21012101,NonStandard
0108000,21022102,NonStandard
0108000,21452145,NonStandard
0108000,21462146,NonStandard
0108000,21852185,NonStandard
0108000,21862186,NonStandard
0108000,21612161,NonStandard
0108000,21622162,NonStandard
0108000,21672167,NonStandard
0108000,21682168,NonStandard
0108000,21932193,NonStandard
0108000,21942194,NonStandard
0108000,22002200,NonStandard
0108000,21992199,NonStandard
0108000,22052205,NonStandard
0108000,22062206,NonStandard
0108000,22132213,NonStandard
0108000,22142214,NonStandard
0108000,20852085,NonStandard
0108000,20862086,NonStandard
0108000,20952095,NonStandard
0108000,20962096,NonStandard
0108000,21472147,NonStandard
0108000,21482148,NonStandard
0108000,21872187,NonStandard
0108000,21882188,NonStandard
0108000,22072207,NonStandard
0108000,22082208,NonStandard
0108000,22162216,NonStandard
0108000,22152215,NonStandard
0702111,00310031,Standard
0702111,00070007,Standard
0702111,00060006,Standard
0702111,00080008,Standard
0702111,00200020,Standard
0702111,00220022,Standard
0702111,00210021,Standard
0702111,00260026,Standard
0702111,00280028,Standard
0702111,00270027,Standard
0702111,00250025,Standard
0702111,00240024,Standard
0702111,00230023,Standard
0702111,00320032,Standard
0702111,00290029,Standard
0702111,00300030,Standard
0717461,00160016,Standard
0717461,00180018,Standard
0717461,00200020,Standard
0717461,00070007,Standard
0717461,01210121,Standard
0717461,01200120,Standard
0717461,01180118,Standard
0717461,00100010,Standard
0717461,00460046,Standard
0717461,01220122,Standard
0717461,01190119,Standard
0717461,01030103,Standard
0717461,01070107,Standard
0717461,00370037,Standard
0717461,00400040,Standard
0717461,00340034,Standard
0717461,01110111,Standard
0717461,00440044,Standard
0717461,00310031,Standard
0717461,01090109,Standard
0717461,00250025,Standard
0717461,01050105,Standard
0717461,01080108,Standard
0717461,00450045,Standard
0717461,00410041,Standard
0717461,00380038,Standard
0717461,00260026,Standard
0717461,00350035,Standard
0717461,01060106,Standard
0717461,01100110,Standard
0717461,01120112,Standard
0717461,00320032,Standard
0717461,01040104,Standard
0717461,01130113,Standard
0717461,01140114,Standard
0717461,00430043,Standard
0717461,01150115,Standard
0717461,01160116,Standard
0717461,00360036,Standard
0717461,00330033,Standard
0717461,01170117,Standard
0717461,00390039,Standard
0717461,00420042,Standard
0717461,00270027,Standard
0717461,00640064,Standard
0717461,00590059,Standard
0717461,00600060,Standard
0717461,00610061,Standard
0717461,00620062,Standard
0717461,00630063,Standard
0714347,00760076,Standard
0714347,00750075,Standard
0714347,00740074,Standard
0714347,00730073,Standard
0714347,00800080,Standard
0714347,00670067,Standard
0714347,00620062,Standard
0714347,00600060,Standard
0714347,00610061,Standard
0714347,01050105,Standard
0714347,01030103,Standard
0714347,01020102,Standard
0714347,01010101,Standard
0714347,00970097,Standard
0714347,00940094,Standard
0714347,00930093,Standard
0714347,00950095,Standard
0906906,00370037,Standard
0906906,00460046,Standard
0906906,00430043,Standard
0906906,00400040,Standard
0906906,00450045,Standard
0906906,00390039,Standard
0906906,00420042,Standard
0906906,00480048,Standard
0706717,00040004,Standard
0706717,00010001,Standard
0706717,00090009,Standard
0706717,00100010,Standard
0706717,00110011,Standard
0706717,00120012,Standard
0706717,02010201,Standard
0706717,02000200,Standard
0754038,00250025,Standard
0754038,01130113,Standard
0754038,01280128,Standard
0754038,00180018,Standard
0754038,00690069,Standard
0754038,00220022,Standard
0754038,00390039,Standard
0754038,00630063,Standard
0754038,00570057,Standard
0754038,00340034,Standard
0754038,00500050,Standard
0754038,00850085,Standard
0754038,00460046,Standard
0754038,00300030,Standard
0754038,00860086,Standard
0754038,00350035,Standard
0754038,01140114,Standard
0754038,01290129,Standard
0754038,00400040,Standard
0754038,00640064,Standard
0754038,00700070,Standard
0754038,00310031,Standard
0754038,00230023,Standard
0754038,00470047,Standard
